protein_id,amplitude,amplitude_err,tau,tau_err,offset,offset_err,new_half_life,bins,exp_rmse,protein_groups,desc,used_for_analysis,GO,0h_A,05h_A,1h_A,2h_A,4h_A,8h_A,12h_A,0h_B,05h_B,1h_B,2h_B,4h_B,8h_B,12h_B,0h_C,05h_C,1h_C,2h_C,4h_C,8h_C,12h_C
Tb927.7.2810,1.0231072508566217,,9.665069560329556,,2.019411304843288e-09,,6.658780322704773,9.0,0.013434012962613977,Tb927.7.2810,"hypothetical protein, conserved",1,none,,0.9184383356508716,0.8889619753086421,0.8531365880975411,0.6403804157410921,0.4789572920798625,0.3067465461045105,,0.9478888433521504,0.9459884760050152,0.811838785190661,0.6973714156694514,0.459587759436239,0.2979628195197521,,0.9901865763703964,0.941785461620092,0.8715831048976609,0.6395334838781327,0.4467397991711827,0.2918509390322879
Tb927.7.2940,1.089866176005097,,7.405244125711839,,1.108107161584826e-09,,5.092388682650069,4.0,0.027444967855141767,Tb927.7.2940;Tb927.7.2930;Tb927.7.2920;Tb927.7.2910;Tb927.7.2900;Tb927.7.2890;Tb927.7.2880;Tb927.7.2870;Tb927.7.2860;Tb927.7.2850;Tb927.7.2840;Tb927.7.2830;Tb927.7.2820,"histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative;histone H2A, putative",1,GO:0005634|nucleus; GO:0046982|protein heterodimerization activity; GO:0051276|chromosome organization; GO:0003677|DNA binding; GO:0005654|nucleoplasm; GO:0000786|nucleosome,1.0402869780238917,1.0030876241356534,0.9682163243560612,0.8576226768893757,0.638108043217287,0.3376170491803279,0.20296866799369093,1.0343189952136118,1.0111454910575195,0.9714596739947082,0.8757262933637892,0.6548036471450888,0.34804889079381035,0.20267600898299648,1.035085546209142,1.008616922825133,0.9698498122100953,0.8616756520200751,0.6587512470955268,0.3614648010200657,0.1987201743508812
Tb927.7.2950,0.9437846575966108,,10.923004266904096,,5.099187738721865e-11,,7.5307141995209115,10.0,0.0355674536221404,Tb927.7.2950,"ATPase family associated with various cellular activities (AAA), putative",1,GO:0005524|ATP binding,0.9126917098618422,0.9054144316960406,0.8321571957568841,0.893058770526185,0.6963937888038414,0.4649584765613118,0.3324694710568541,0.9653559532043641,0.7903841281059046,0.8482218476460847,0.8343653894372136,0.6942243440787528,0.4659886304909561,0.2976651710600113,0.922292625627364,0.9030954965702356,0.8492019322128629,0.8598020316226482,0.6724578554866203,0.455017994858612,0.30740571088637714
Tb927.7.2960,,,,,,,,none,,Tb927.7.2960,Present in the outer mitochondrial membrane proteome 33,0,GO:0005509|calcium ion binding; GO:0005739|mitochondrion; GO:0005741|mitochondrial outer membrane,,,,0.5778398663324978,0.6305018740989909,0.28066534903419754,,,,,,0.5828807961041711,0.2991268212525105,0.222195738805736,,,,,0.5902863194026036,,0.3916667300983191
Tb927.7.2970,1.0523874655934031,,9.057889379719768,,1.1297704993751267e-09,,6.237915083122858,8.0,0.09825049982046452,Tb927.7.2970,"ATP-dependent DEAD/H RNA helicase, putative",1,GO:0003676|nucleic acid binding; GO:0008026|ATP-dependent helicase activity; GO:0005524|ATP binding,0.9430742685559348,0.960933427927402,,0.7318946846348963,0.6758677654576802,0.3915748546511628,0.2730380163495624,0.7483846324795823,,0.9217150999287564,0.7717304849441584,0.6824792035204165,0.4556486495929563,0.2467183933382317,,,,0.8130595910107573,0.6760187047502122,0.4821027456468942,0.2750106946863704
Tb927.7.2980,1.0404307444413579,,8.918588235211224,,7.09438507939808e-10,,6.141358883938285,7.0,0.036757952126406535,Tb927.7.2980;Tb927.7.3020,"Nitroreductase family, putative;Nitroreductase family, putative",1,GO:0010608|posttranscriptional regulation of gene expression; GO:0097014|ciliary plasm; GO:0005737|cytoplasm; GO:0016491|oxidoreductase activity,0.9825288063828695,0.9892824159221284,0.9119984998544268,0.8633357944649538,0.7150621033848961,0.4369509648466716,0.22609053050878145,0.9777973254774752,0.9484212754268009,0.9251774847327836,0.8852725091822029,0.6854750060242577,0.4292448132780082,0.23491006742086615,0.939555061179088,0.9646585027263492,0.933826158599382,0.8489648840781625,0.708985257141287,0.4319408870216279,0.24545642655877464
Tb927.7.3030,,,,,,,,none,,Tb927.7.3030;Tb927.7.2990,"hypothetical protein, conserved;LSU ribosomal protein, mitochondrial, putative",0,none,,0.7816906586170099,,0.6795226078161528,0.39298274494997176,0.3827192898095062,,,0.8305081939630514,,0.5219943454389582,,,,,,,0.5877597741622148,0.4686903607729253,,
Tb927.7.300,1.0583141569468495,,3.5246367446013283,,3.6547471715664415e-09,,2.40255662207339,1.0,0.04699929479397248,Tb927.7.300,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative",1,GO:0005737|cytoplasm; GO:0008194|UDP-glycosyltransferase activity; GO:0006506|GPI anchor biosynthetic process,0.9877530489547556,0.9309520457037336,0.8421080635375018,0.5944434716056942,0.3285649292964598,0.11035897435897436,0.08068171505751287,0.971539192773299,0.8884584113242864,0.8277550808812942,0.6505861277666741,0.3960284335234752,0.10742566279053098,,0.9024765049741909,0.9048641149742416,0.8059215232825788,0.6098720367226309,0.3956342172175809,0.10066544183868296,0.14855975749410574
Tb927.7.3000,0.8006594613606748,0.03871181939365853,3.267496318592958,0.5231087451977928,0.220590986059767,0.03402456362621803,3.258552821072286,1.0,0.04534352836731194,Tb927.7.3000,"kinesin, putative",1,GO:0003777|microtubule motor activity; GO:0005524|ATP binding; GO:0005875|microtubule associated complex; GO:0020016|ciliary pocket; GO:0008017|microtubule binding; GO:0003774|motor activity; GO:0005737|cytoplasm; GO:0007018|microtubule-based movement,,0.9658713517145248,0.8529908577763552,0.757399404522411,0.4484115810498963,0.32955096713376725,,,0.8683838934934414,0.71396414519113,0.6259477261101504,0.4279964931005566,0.2518129257963542,0.2073278164378409,,0.9067720607789016,0.5431593956258767,0.5939185221195916,0.5349314200353086,0.22120301245684607,0.3007608630506443
Tb927.7.3010,,,,,,,,none,,Tb927.7.3010,"Nitrogen permease regulator 2, putative",0,GO:0005737|cytoplasm,,,,,,,,,,,,,0.3570191778502181,,,,,,,0.4110459799206952,
Tb927.7.3040,1.0162473841146311,,7.6170671378735415,,4.602563885569566e-09,,5.23921323307063,4.0,0.015406814099554772,Tb927.7.3040,F-box and WD40 domain containing protein,1,GO:0005515|protein binding; GO:0010494|cytoplasmic stress granule,0.9775435296827096,0.9517157857892896,0.9051178271723109,0.798037381489842,0.5863804958618338,0.3765751271382339,0.18763743842364536,0.9486420329616876,0.9474034767734713,0.9052575867622448,0.7723735815415301,0.5968793653561154,0.3756203715685369,0.21076170471841704,1.0152554648614274,0.9446630451080124,0.8953729490319767,0.7963565181174509,0.6143543742245949,0.3557087418224949,0.20475253375882752
Tb927.7.3050,0.7791275916326126,0.01853609368979515,7.248564527460037,0.7855021261189993,0.11629060910112266,0.030448022546496187,6.146033149381056,7.0,0.013729464341901304,Tb927.7.3050,"Mitochondrial SSU ribosomal protein, putative",1,GO:0005739|mitochondrion; GO:0005763|mitochondrial small ribosomal subunit,,0.8073132371722637,0.8027270040635391,0.7071174789047702,0.5480933312312786,0.35633857547375297,0.24106781357041146,,0.8832049861097118,0.8601789803580849,0.7160617406718838,0.5747561505541534,0.3920974238875879,0.26104908919074177,,0.7671553468208093,0.7858389838836478,0.6944452364149613,0.5976761247692159,0.3636141460746308,0.2693935126489692
Tb927.7.3060,0.9475309647035984,1.6195998292975873,15.767286598253222,38.078197895972146,7.77382136440963e-09,0.2881100839232341,10.888514967624563,10.0,0.040050184321344065,Tb927.7.3060,Tripartite Attachment Complex Protein 42,1,GO:0005515|protein binding; GO:0005741|mitochondrial outer membrane,,0.7331173583489682,0.878379951439871,0.8588870962737737,0.7460672221646663,0.6194215641662876,0.37562946585920737,,,0.8599881133879429,0.8856023950546558,0.6955824443368195,0.5075140315672827,0.4170239787404981,,,,0.8704108283403533,0.7071859395426155,0.5496132158590309,0.3165801372380836
Tb927.7.3070,0.9455989980927529,0.2630263899236441,9.435570498512377,4.490127677850097,7.772960053387122e-10,0.08809182322541445,6.4997036838116395,8.0,0.03779913103158769,Tb927.7.3070,"UAA transporter family, putative",1,GO:0055085|transmembrane transport; GO:0005634|nucleus; GO:0097014|ciliary plasm; GO:0005737|cytoplasm,0.9044856135490776,0.8835574761178806,0.8376337550177918,0.8590846534153972,0.6579886832938963,0.37820267396429214,0.3013039419967378,,0.9119085423275832,0.8495663819529182,0.8608306057558489,0.6518068760946055,0.40619398125308337,0.20306337472763966,0.9360409872283124,0.9725932652289064,0.8693035187808708,0.7877939925542139,0.7002141832374312,0.3950545846888232,0.2670700476477354
Tb927.7.3080,1.0354505923243569,0.15973493003900252,9.402612237135664,2.386459256297369,2.727430947757625e-09,0.08574229268331061,6.476858774767041,8.0,0.026790667302869574,Tb927.7.3080,Kinetochore interacting protein 4,1,GO:0000776|kinetochore; GO:0005634|nucleus; GO:0005819|spindle,,0.9794471090557356,0.945399374524554,0.8539418036241045,0.6776309857276245,0.4163496936989499,0.28755803189505785,0.9585368887421228,0.9837545810546988,0.944962444629903,0.8384227358201194,0.6837949804087684,0.44047144642747377,0.2475374737116376,0.9856738141245404,0.9860276257983378,0.9248672422659484,0.8372467773562139,0.6965685197775568,0.4388759983569897,0.2766139187295656
Tb927.7.3090,,,,,,,,none,,Tb927.7.3090,"Galactose oxidase, central domain containing protein, putative",0,GO:0035869|ciliary transition zone; GO:0005515|protein binding; GO:0097014|ciliary plasm; GO:0005737|cytoplasm,,0.5348009157537299,0.7624695140329415,0.7317871987138094,0.5348072164030742,0.1427513102767113,0.15762988592202584,0.8264339562317402,,,0.7396672340202676,0.5758747972551467,0.3538537534033451,0.1442569860938642,,,,0.6476853286869336,0.5308717797540086,0.32371103363661763,
Tb927.7.3100,,,,,,,,none,,Tb927.7.3100,"hypothetical protein, conserved",0,GO:0005515|protein binding; GO:0005739|mitochondrion,,,,,,,,,,,,,,,,,,,,,
Tb927.7.3110,,,,,,,,none,,Tb927.7.3110,"transporter protein, putative",0,GO:0055085|transmembrane transport; GO:0016021|integral component of membrane; GO:0005737|cytoplasm,,,,,,,,,1.026524146592077,,,,,0.5046227919159552,,,,,,,
Tb927.7.3120,1.0199574376013292,,8.557178595262336,,2.314899383293323e-09,,5.890848824227765,6.0,0.04163098639305755,Tb927.7.3120,small nuclear ribonucleoprotein SmD1,1,"GO:0005634|nucleus; GO:0030532|small nuclear ribonucleoprotein complex; GO:0017069|snRNA binding; GO:0005654|nucleoplasm; GO:0005737|cytoplasm; GO:0045291|mRNA trans splicing, SL addition",0.8198774659702865,0.9655276721959792,0.9588821911080244,0.8088130909615177,0.6297897804417657,0.39365996198062825,0.24343959991547515,0.9807784262710078,0.9304625690760872,0.9418470554505388,0.7921015636906759,0.6505307946906883,0.4205372740561161,0.2562680391563225,0.939970773781944,0.9829787082278256,0.9012311182426824,0.8118318533953092,0.6644394088999716,0.3808224881347237,0.24406236281471916
Tb927.7.3130,0.778878119399478,0.01138131669208282,5.2454500885760265,0.2647367358516713,0.2078868967193528,0.008510916382204312,5.205787755866862,4.0,0.003599061667123746,Tb927.7.3130,Transition Zone Protein 103 kDa,1,GO:0035869|ciliary transition zone; GO:0005737|cytoplasm; GO:0036064|ciliary basal body; GO:0005654|nucleoplasm; GO:0020015|glycosome,,,0.7596041568256968,0.6892614599223671,0.6495719775764202,0.4094405665530297,0.3464612373029041,,,,0.8170792456158404,,0.3874771694744472,0.2876974756822747,,,,0.7081158856578379,0.5064333177836522,0.3301778013885581,0.28618929750873706
Tb927.7.3140,,,,,,,,none,,Tb927.7.3140,"hypothetical protein, conserved",0,GO:0005739|mitochondrion,,0.6752687919068345,,0.4796357494450344,0.3833939119951779,,0.13336154776299886,,0.7246356088404889,,,,,,,0.6211361621279292,,,0.4490277060746859,,
Tb927.7.3150,,,,,,,,none,,Tb927.7.3150,"CRAL/TRIO domain containing protein, putative",0,GO:0020016|ciliary pocket,,,,,,,,,,,,,,,,,,,,0.41697214415193495,
Tb927.7.3160,1.0210031979920111,,8.506266537874929,,1.912514813184885e-09,,5.855559271728657,6.0,0.03779583709792928,Tb927.7.3160;Tb11.v5.0733,"Cytoplasmic dynein 1 heavy chain (DYNC1H1), putative;dynein heavy chain, cytosolic, putative",1,GO:0005737|cytoplasm; GO:0007052|mitotic spindle organization; GO:0030286|dynein complex; GO:0005524|ATP binding; GO:0016887|ATPase activity; GO:0072382|minus-end-directed vesicle transport along microtubule; GO:0007059|chromosome segregation; GO:0007018|microtubule-based movement; GO:0003777|microtubule motor activity,1.0312130220997182,0.8825818990714943,0.9076394632458435,0.7974318834836025,0.640163795170406,0.4144246492396589,0.25018885030463084,0.9963271873880714,0.8994209747422616,0.9078882476998308,0.7963557376135542,0.6412418637766001,0.3943937133917853,0.24051838930503236,1.0052796425517831,0.8331299908415987,,0.7189891288160835,0.6165986763708363,0.4369236447882512,0.2531384795210792
Tb927.7.3170,0.9175761162447592,,10.586459692796426,,5.421518789461288e-10,,7.297439282478912,10.0,0.030642159793080926,Tb927.7.3170,"Beta-lactamase superfamily domain containing protein, putative",1,none,0.9069066319728876,0.8834509803921569,0.8399620623730435,0.8010774266618542,0.6792608028219618,0.4338041645281912,0.2759659528052902,0.9161616567232675,0.957234016183006,0.8578196708698441,0.786752,0.6266375759244284,0.4133871476408994,0.3000851048664445,,0.9594472513620786,0.881771782337573,0.8197278493090714,0.6549079233166494,0.420732494815791,0.28427704324095426
Tb927.7.3180,1.0203106519481584,,8.376802566924367,,5.1736392947532295e-14,,5.765821669456444,6.0,0.02682545390378413,Tb927.7.3180,"adaptor complex AP-1 medium subunit, putative",1,GO:0005737|cytoplasm; GO:0006886|intracellular protein transport; GO:0030131|clathrin adaptor complex; GO:0016192|vesicle-mediated transport,1.0100413503716503,0.9811392739721384,0.9207728675394669,0.837738970365126,0.6611601372088826,0.3861589060286229,0.21921734057625145,1.0003920699678055,0.9649940899252414,0.942028790405238,0.8659627262689463,0.6683331807221561,0.3846727594889491,0.22469580951597654,1.0051034448470235,0.978102367018207,0.9532045503948988,0.8420948336342293,0.6759583043780404,0.39609734392113904,0.23259970478279465
Tb927.7.3220,1.0919255233321803,0.3293006458702054,4.286518854449122,2.8054072943579804,1.5279841836246533e-09,0.1596221735857339,2.930653052380039,1.0,0.04533107349114037,Tb927.7.3220,"ChaC-like protein, putative",1,GO:0010608|posttranscriptional regulation of gene expression; GO:0003839|gamma-glutamylcyclotransferase activity; GO:0006751|glutathione catabolic process,0.9590680763994752,,0.8714847730773788,0.7478307013750757,0.4023417653390743,0.4572185201211597,,,0.8870614425194725,0.8680459633599573,0.7146054438076144,0.4219895359306938,0.1457205746450475,,,,0.8489836505371023,0.6801354113264296,0.443500094946152,0.16020618454972674,0.2739252045188937
Tb927.7.3260,1.0213119587943646,,3.3483213836351924,,1.0349943124765561e-11,,2.2803441147937322,1.0,0.049931345362974736,Tb927.7.3260;Tb927.7.3250,"expression site-associated gene 7 (ESAG7) protein, putative;expression site-associated gene 6 (ESAG6) protein, putative",1,GO:0004998|transferrin receptor activity; GO:0005886|plasma membrane; GO:0020012|evasion or tolerance of host immune response,0.9992083763312356,0.9143975971543092,0.8251070735471646,0.6160578725716616,0.3649679888975309,0.07502181983665064,0.035457907439083086,0.9887407708613362,0.8984864283409231,0.8451507665363807,0.6419274209367712,0.34379380587594466,0.2393240982482006,0.027001866342313774,0.9934456389852988,0.913362146560638,0.833756950012272,0.6425282076236821,0.3780856262016841,0.10041758937045238,0.027812681257186483
Tb927.7.3270,0.9515384856899972,,5.872527393579737,,3.3425850975987714e-09,,4.029990414129635,2.0,0.018017874419663262,Tb927.7.3270,"hypothetical protein, conserved",1,GO:0005739|mitochondrion,,0.9078265641314868,,0.6420287737814194,0.4968820802713398,0.2460142668562145,0.2172394313853015,,0.8294027590233933,,0.7231540703687686,0.4665796509468994,0.23532705669344803,0.20371564112908835,0.8674548651489921,,0.8096163889622545,0.605475934023264,0.5105589856916449,0.16618822718435558,
Tb927.7.3280,0.9832846665528608,,7.24502158589533,,3.2992357734684674e-09,,4.981330897557531,4.0,0.0196124910488114,Tb927.7.3280,"translation initiation factor IF-2, putative",1,"GO:0003924|GTPase activity; GO:0006412|translation; GO:0008135|translation factor activity, RNA binding; GO:0005737|cytoplasm; GO:0005525|GTP binding",0.9631720061472988,0.9698973118343645,0.9142291636328336,0.7938054146507187,0.5136650665535988,0.29379828754905457,0.19696929896568707,,0.9317365411459092,0.8872076229945685,0.6107321268425047,0.6015551487234001,0.31036526649676394,0.21564149496030685,0.9809969736201934,0.9355281245420736,0.8640218048715351,0.7934282524813745,0.6003605948786761,0.33539891283816403,
Tb927.7.3290,1.078042316409744,,8.708200856038527,,7.390208445201553e-10,,5.995529465127459,7.0,0.009148407202407886,Tb927.7.3290,"WD domain, G-beta repeat, putative",1,GO:0005515|protein binding,,1.002727436861771,0.9719965943864376,0.8797024826737418,0.6839539089112243,0.4584263368346904,0.26451319727383765,0.9942423142894844,1.0100145443987631,0.9640256918593321,0.8707923723904631,0.6479876391526118,0.4070335740931821,0.24089961168756766,,1.0132358535580992,0.9662958745557346,0.8172466837045149,0.6665857990729108,0.4286477219255713,0.277733198512152
Tb927.7.330,,,,,,,,none,,Tb927.7.330,"Thioesterase-like superfamily, putative",0,GO:0020015|glycosome,,,,,0.662056835430877,,,,,,0.8617533224527862,0.6293770764672593,0.4935072800130552,,,,0.9620112963218076,,,0.4645035451187961,
